TweetID,retweets_count
611309,1
1389778,0
16338,1
610606,64
368173,7
313334,16
1326730,6
1412384,1
1417034,1
972907,133
409406,2
98923,7
1385453,0
331279,1
597510,4
1181946,1
43273,0
1062187,0
908320,4
1302263,1
1287997,3
9006,6
902074,0
1161546,0
285088,0
151150,1
1202408,0
21119,0
68,4
1407628,0
119487,0
240017,0
124705,0
223403,6
926244,0
1082816,0
825675,0
721461,12
1099621,0
628956,6
479227,1
14921,12
460514,1
1314419,3
1000926,2
322624,0
84352,948
1186515,1
410146,0
1153797,0
840362,1064
590910,12
520193,0
98927,3
879892,1
413399,0
709496,0
53844,1
740,3
588541,3
1171943,0
1000685,2
395165,0
969292,1
786024,1
799823,0
243052,6
584053,20
866806,0
1164200,1
27277,1
357154,0
184196,5
482523,0
987791,1
1193115,0
516690,0
125371,0
1086573,1
199895,10
979933,2
424719,17
1409957,1
1097667,1
1419895,0
432380,0
1405884,1
765124,1
1420304,0
642722,1
441562,11
524647,1
1300933,0
380814,0
512381,1
714860,4
539930,0
1016803,1
411289,1
1342454,1
745546,0
434692,5
1200837,1
915787,1
638394,2
848927,1
979167,1
135830,0
1218508,1
691349,0
368976,1
155498,10
168178,3
919372,0
994607,3
812734,0
870846,2
564725,0
417691,0
162498,5
1388700,0
178875,0
399138,1
71198,2
1396923,0
1134113,0
51138,0
1296300,29
179416,1
947982,0
432743,129
1064046,0
807440,0
505844,0
544480,1
536060,0
1272449,0
1180793,0
1286878,1
895886,0
1161710,0
1300379,1
843292,6
1372245,0
461522,0
8798,6
1147740,1
1316944,5
607997,1
878060,3
909912,0
1214155,0
397704,0
360667,1
388989,1
1224656,1
331860,1
1130990,1
532128,0
511065,1
1140046,1
855086,1
5332,1
427169,2
1183151,3
1355728,2
870470,0
78589,0
1161738,0
97303,0
219056,1
274531,0
1100178,1
39760,1
188495,0
1271579,0
292354,1
583358,9
932313,1
345862,1
1183748,1
546418,1
1072177,0
777209,1
42098,1
288012,0
37577,0
756111,2
1166709,1
1057633,0
424741,1
619124,0
441734,0
307486,0
1187179,0
1417765,1
348081,1
1124500,58
209395,2
162284,1
1430690,0
485058,1
1314789,2
721774,2
537300,0
448377,3
1355844,1
551547,0
1178786,6
862622,1
636997,1
320778,1
770791,3
992979,0
1093739,0
490272,2
304964,3
931652,0
708698,2
978454,3
1131742,16
49314,9
127580,0
830809,1
299655,1
869273,1
1191648,1
743358,1
419982,1
434199,4
1075230,1
70247,0
773142,0
7941,3
1145150,3
637750,0
1393331,0
943990,0
398857,1
989226,1
233,54
259018,94
242335,12
431183,2
882934,1
501790,0
3230,192
198291,0
1410260,0
725893,2
16950,3
325704,0
784587,0
595242,9
350972,1
768193,0
282405,1
1296405,13
1101436,0
127649,0
357901,1
272981,1
730393,0
490507,0
561733,0
1422992,0
486668,0
856785,2
611875,267
137189,0
791824,0
1116712,1
1062811,1
755070,3
949973,1
1302553,0
582021,26
1245281,0
793384,1
1061000,0
184881,4
970933,0
1306680,2
788842,0
341442,1
167581,2
848120,0
1115411,0
5215,41
479757,0
603814,0
237438,0
204271,3
102350,0
1370374,0
851553,0
98515,3
195427,4
210003,1
920519,0
381197,0
498418,1
1373697,1
787310,0
893508,3
593001,0
576573,1
486171,1
1197566,1
254140,1
470244,1
10742,2
137178,1
409208,1
396967,0
429288,0
1372281,0
611055,1
1008696,0
1344715,0
878030,1
235201,0
1315340,4
1011066,0
729348,2
838097,1
569608,0
1316703,1
1392565,0
1420930,1
375413,3
939938,1
1316343,2
829813,1
221514,1
1376104,0
252618,0
699855,1
297213,7
1229033,1
296289,6
1213043,2
1308484,1
1052065,0
1415845,0
59498,1
553379,0
866012,1
1364906,0
416398,3
817234,0
915279,1
1108761,0
972105,0
527868,1
1175620,0
319525,0
826734,1
490907,2
1010839,0
360522,2
426272,1
700146,0
1302391,2
707680,1
955890,0
623712,1
691924,31
3596,2
93066,1
225425,3
583803,6
178632,162
229374,1
288459,1
488589,2
649228,0
238043,1
954894,1
1101743,1
476264,23
65058,1
858294,0
8298,1
1337964,0
491643,1
165909,25
63600,0
1125729,16
125883,0
879417,0
989084,5
1004752,0
617493,1
1125998,4
1218717,1
1413600,0
427983,1
52182,1
842096,3
427786,0
928055,1
1303765,11
159986,1
323847,0
1349177,0
395995,1
792693,0
1140290,1
574109,0
1268592,0
93605,1051
1033188,0
686272,0
400386,0
1165873,1
179398,1
1324877,0
50959,1
559485,0
715071,19
810053,0
1171610,0
1405641,1
806875,0
284884,46
984673,1
1316505,0
1288201,6
929163,1
1391272,0
1063206,0
1005477,1
1103728,1
531587,0
143822,10
673318,36
895959,1
1150529,0
309930,0
981887,1
756967,1
779652,1
327215,1
1041829,1
228869,1
612989,1
1348773,0
97992,0
369525,3
420108,0
718193,0
457757,0
660359,1
139886,29
1364664,0
452184,2
1433912,0
1307362,4
126023,0
421456,0
44703,0
1375146,1
197817,1
1149268,1
239013,2
942033,0
880693,1
1183565,1
387602,0
1342283,0
256178,0
1422528,1
188737,51
177336,3
892204,0
108940,0
97562,0
908904,17
1432147,1
1066241,0
506211,0
983635,1
491851,0
886449,0
591539,1
903315,2
1402703,0
995666,1
879172,0
1227618,3
1319103,0
679677,1
732015,0
748152,0
598552,8
925982,1
1190084,0
414344,9
1048005,1
1157739,1
1164383,0
1323235,0
460359,1
1009032,0
1202055,0
894046,92
1250957,0
1045296,1
1009320,0
748974,0
632484,0
310285,1
897422,1
1211745,1
478564,3
754327,7
1106489,0
16036,1
977758,1
1105069,1
244629,1
104413,1
1358795,1
5649,3
621430,0
979106,1
336432,1
979320,0
14538,0
707160,1
161436,3
126154,0
883425,0
937202,0
348210,3
128341,1
965754,1
1008060,0
584076,9
1238791,1
459023,1
3217,1
387400,0
1284963,0
719781,0
1031583,1
1011345,3
1334027,1
156386,3
479044,0
1052613,0
1300539,0
1211998,1
1166486,0
1272389,0
1429899,1
240057,0
1036708,0
64899,0
740597,1
532844,1
864222,1
133706,1
832495,2
713698,1
680645,1
98263,1
754050,1
589619,8
628772,5
351130,0
762922,0
578225,0
1137704,2
1144451,0
632438,1
1078347,1
101280,0
270959,0
805117,1
1190495,1
135451,0
862040,15
181718,1
576466,1
266778,16
284832,1
426460,1
1062558,1
425923,4
695672,0
494405,0
1366467,4
1375982,0
613486,1
756546,1
156425,3
41761,0
481473,0
118215,0
451790,1
631916,0
489754,2
1246788,1
698217,1
35525,6
804297,1
383086,8
796382,1
1209616,0
610092,0
800205,1
206146,11
957535,1
1252521,0
677963,3
130242,0
761771,1
134212,0
835515,125
714239,1
1120371,0
1199770,1
1014878,0
33374,1
1298152,0
421768,0
1006677,3
931374,0
822160,0
523216,1
1307442,6
293789,1
592570,1
416199,2
1108856,0
40720,1
972894,0
305935,22
74254,0
976480,0
553297,1
720058,5
1113969,0
245516,0
691396,0
43279,1
1430587,1
1286322,0
140416,0
93082,1
1106205,0
484006,1
765244,0
960947,0
434516,4
296624,3547
711223,0
353022,1
429819,2
707356,1
1389859,1
440663,2
78847,3
1311149,0
926059,1
1217467,3
863743,1
905049,0
505751,1
937869,0
472406,1
2068,44
1357903,6
1317754,1
69244,0
1176390,2
309498,25
966476,0
904474,0
591499,7
245198,0
8717,63
708283,1
1209436,0
1414563,0
503176,0
323720,1
917364,1
439988,6
860915,1
1150624,1
479338,0
717114,0
517254,3
596146,5
743182,0
1081463,1
1052499,1
25796,0
1345997,1
519057,1
850326,3
991392,12
726816,0
1285691,1
286984,2
1169678,0
802620,1
409578,0
387809,1
456949,1
44622,2
1084687,1
357131,1
339180,53
1084324,0
63910,0
554219,0
404012,1
1273693,1
362248,1
701799,0
290715,1
581020,2
471880,1
1163691,0
707394,0
709851,0
914059,1
1048735,0
56361,2
483322,1
676717,0
927844,1
774119,2
620431,1
987408,0
249071,0
192024,2
90777,609
796739,0
579661,5
801479,1
913948,0
214454,0
421940,9
52339,4
1118413,0
729218,1
1290328,1
827358,0
785195,0
414856,0
585351,0
751061,1
267311,1
909612,0
9403,1
1151872,0
218495,0
574062,1
559767,1
344930,3
567311,1
1288747,18
404270,0
1039959,1
17326,0
1265898,1
834214,1
1089937,0
150231,2
1144376,1
472772,1
131035,0
70259,0
696996,0
367950,4
55550,2
1034142,0
964746,1
839715,1
757342,1
41554,1
179562,1
435698,1
1130064,0
578646,0
517614,1
174109,0
624446,2
337258,0
735309,0
160287,1
604302,2
733294,8
1179269,8
585222,3
981436,1
824036,0
968010,0
1044378,0
442996,15
1168078,1
607184,1
1155958,0
222194,1
1337876,0
329504,1
1272314,0
1063127,1
1015736,0
366624,1
524065,1
1019721,0
234252,17
8845,218
256001,1
1366587,0
749322,1
593796,0
950651,1
1008444,0
220288,0
358861,0
922323,0
1222290,0
830796,0
260919,0
896375,0
219834,0
1404778,0
636107,0
154742,2
1203311,2
588723,1
956919,0
35829,0
1249081,1
1114522,1
51074,0
565616,1
16978,1
325455,1
1169382,1
1099692,0
29373,3
561993,3
1394426,0
316179,5
1356081,0
760823,246
841271,1
699643,0
1321491,0
181494,109
1211149,1
308914,1
67352,0
1095661,1
850590,1
122223,1
609477,2
506282,0
777519,0
169754,1
195229,0
1140834,2
1328669,1
20479,1
202059,1
1052026,1
901909,14
616227,2
341642,1
1357825,1
520599,1
322788,2
149658,9
1432582,0
162602,1
1031653,0
421881,0
579723,0
535534,1
491645,0
542142,1
1359343,0
1068329,0
916594,0
1409325,0
1303809,2
1245209,0
528856,0
461929,2
1206072,0
72180,0
122728,23
1407970,0
655167,1
1100454,0
1317383,1
939205,1
332101,3
801817,1
1225240,0
1391013,1
754795,0
510026,0
1354341,0
851497,1
885838,0
312642,0
1293380,8
1323174,4
574351,0
914322,0
988039,1
661831,19
644740,1
850368,0
187081,233
8301,4
297306,2
1298756,1
1352619,0
1154076,1
530177,0
886273,1
493305,0
710269,0
1180005,1
133574,2
401218,1
417382,19
359015,2
644706,2
814441,1
990526,1
1237757,1
240160,0
616687,0
303159,8
1118937,0
904511,1
575834,1
1318277,0
1430133,0
1266135,0
157777,1
1119821,0
689534,0
426130,2
1230794,1
147646,4
686558,2
963309,0
95325,0
179332,0
322736,1
347746,0
1051616,0
1028749,3
234653,0
868068,0
520557,1
702867,1
695735,1
213646,1
774926,1
204507,0
669290,0
969745,1
692299,3
511520,0
236180,0
309947,0
776060,8
575495,0
265492,0
44741,7
1421227,2
319178,0
592772,1
169996,6
886252,0
14494,10
689040,17
1422638,1
350965,0
374994,0
569824,0
1067911,0
288947,2
146026,5
742086,1
1166755,0
28606,0
580815,1
1165934,6
1276090,0
203571,4
358972,5
1133677,10
480813,1
728397,1
586550,16
334405,0
867284,1
280114,11
255926,2
201359,0
1070018,0
647165,71
195450,28
1181600,0
471530,2
1344843,5
250058,0
1352547,0
618262,0
459215,0
1192707,0
141666,0
181730,1
20859,28
657219,0
1107028,0
390310,0
409185,0
1254949,0
374870,0
137465,13
67177,0
287080,1
142121,1
1213641,0
1292862,0
954965,1
725472,0
717616,0
318842,0
1191131,1
494862,3
254664,71
70441,0
1359196,3
777598,0
1252733,0
417315,6
267770,0
1007969,0
33324,51
659438,1
1273315,0
1209551,1
792704,0
379094,10
161251,5
556221,1
262115,1
799674,0
180448,3
484067,0
301976,1
1064166,0
778214,1
362487,0
1251252,0
600372,1
717305,3
866152,74
793711,1
223346,2
99389,1
1008347,0
1215536,1
1142927,1
22453,4
1269382,1
680373,15
180757,1
1345352,24
1026731,393
306791,6
667720,7
153046,12
292702,7
491762,0
227038,0
509794,1
912451,0
1205244,0
1390443,0
217597,1
1021397,4
288692,2
578693,0
850297,1
1336076,1
60167,23
730181,0
250303,0
844507,2
280467,3
1292568,2
868165,156
869477,0
1043639,0
856889,1
1312228,3
615014,1
1131592,1
789952,0
715497,0
226116,1
630103,1
1399664,1
1020448,1
221895,0
803038,0
1339665,1
1258779,1
590330,3
597955,2
446158,3
620246,17
988278,0
1373549,1
942718,0
927813,0
1132283,1
780385,1
577189,0
458222,1
962664,1
385605,0
636028,0
602236,5
457896,15
1360306,1
1008467,1
731044,1
1175040,0
782002,8
281446,0
294503,9
385365,0
169473,0
1060077,0
1056951,0
374732,1
42438,0
1182606,1
1184506,1
1415935,0
658057,1
868673,3
967693,1
1297969,9
1420754,1
560697,0
800931,1
234994,35
263272,0
484382,1
213279,0
1000689,1
135999,0
869820,0
1422502,0
1275929,0
734082,2
830873,3
619656,27
1055523,7
604853,0
728216,0
792210,1
1154924,1
754751,1
277288,1
186039,2
1122653,0
73710,14
3538,4
987264,2
404995,0
69547,0
453559,0
623723,0
1073609,0
964241,0
625787,0
1418075,0
118591,0
425225,0
24014,17
92708,0
15202,12
593187,12
1394438,0
1230419,1
906151,1
647480,1
437865,1
1408784,1
1169343,1
926906,0
198124,0
966157,0
1398137,0
878048,3
354703,0
30655,4
575258,0
310698,447
97290,30
948605,0
491993,22
350347,0
499443,0
113103,10
732809,0
243376,0
925782,0
1279088,0
965062,1
510622,0
302038,40
190102,0
545650,0
233912,15
540694,0
1031500,0
1215323,1
85794,0
1285795,0
380082,1
485500,0
996886,0
7163,19
630513,0
206583,1
606164,16
165326,32
671676,1
535680,1
122534,187
1079494,0
434365,0
74874,139
1104634,0
1220164,0
1232100,0
1336742,1
207275,1
272342,0
318788,3
352764,1
528982,1
4234,35
536206,1
90341,1
335938,0
795672,1
324917,1
843442,1
1325008,1
841406,0
1422038,1
572293,1
299331,27
171794,15
482718,2
620312,18
192554,1
1202852,1
522093,1
497358,2
1172736,0
87869,0
1077377,0
833969,0
1114820,0
493079,0
406110,1
953311,0
891060,0
813549,1
528654,2
1306996,1
668376,0
341761,1
569422,1
1289279,10
680195,0
1247293,0
195309,2
600674,0
822777,1710
1359068,0
23773,1
382485,0
111704,0
1143480,3
1380232,1
205189,2
38796,2
627453,0
41336,0
17046,1
456337,0
740525,3
22590,2
1288688,206
1227407,0
1262183,0
1129053,1
930534,4
792382,1
941936,53
258289,0
928766,1
803257,1
922134,0
128860,0
1416797,1
62537,56
974446,1
665908,0
1271000,0
1349705,0
380782,1
695621,0
999746,3
134500,195
638789,7
1299316,840
1431335,1
871263,1
633174,0
226840,0
996959,3
721740,0
318975,2
661756,2
117693,0
675703,4
349416,1
1106865,1
1121869,0
134573,0
222679,0
51834,3
422932,18
228474,2
348336,1
905905,0
1430311,0
445215,0
1156348,7
707132,1
14176,7
701406,0
68590,260
715780,0
649750,0
1054625,1
186590,0
1408313,1
877448,0
620417,0
257209,1
1053021,0
1013158,1
984829,1
430297,3
20523,25
502651,0
221295,14
383255,1
8241,0
535667,1
606827,1
1288901,4
272288,1
1028327,0
663666,0
1239063,0
210059,0
554326,0
1111282,0
1217698,1
813621,0
752009,0
719218,1
1352534,0
524675,1
173870,3
841572,0
216905,0
1290701,2
766954,2
41841,24
50569,0
1009399,1
928007,0
986301,1
346659,1
1126101,0
598248,18
575188,0
938313,1
1420700,0
288769,3
1093883,1
805250,0
412758,0
471000,3
1056429,2
1165523,1
42319,2
569507,1
169050,0
1138396,0
24662,5
907280,0
107292,11
305814,4
846044,0
605339,20
2769,53
559075,0
992553,1
501227,1
1337361,3
227526,0
122341,0
611903,0
692502,0
1345869,2
1408184,1
300370,0
406441,1
1084842,1
440051,1
319838,7
156643,1
277835,0
380165,0
1079939,0
929130,0
444765,1
1144470,1
287729,1
375495,0
516411,1
449907,1
856191,0
1126212,4
988716,0
1288171,1
1122863,4
13397,0
10127,0
590066,73
358248,0
1019115,1
1148430,0
1020974,0
12318,1
647929,0
1290209,5
168312,3
1157364,1
355204,0
1336981,0
383619,0
1335109,0
445178,1
987442,0
709678,0
433136,0
521340,2
1120952,0
335321,2
1295603,1
423105,0
307324,0
293973,0
298103,0
1345943,1
1357486,0
623912,233
1251020,0
1218605,1
208912,1
333886,1
221419,0
1096169,0
438525,8
174,24
659406,2
1224993,0
639015,3
1321050,4
148133,11
924623,0
381506,0
435002,0
814168,1
179964,0
535119,1
1014892,0
673329,1
397777,0
561437,0
489205,1
1332562,1
435151,0
906969,0
735341,1
624148,1
1164027,2
314136,0
1174411,0
643702,0
1133834,9
896297,0
41759,0
1334192,1
136277,0
584386,1
155988,1364
187134,0
416649,1
84346,5
1072078,0
904672,0
1064904,1
1160412,1
216772,0
1251356,0
956231,2
1125475,2
240124,0
731340,1
259562,11
518687,0
859065,0
1152767,1
271707,37
24090,1
615860,0
575854,0
1049555,15
727448,0
237212,1
74731,1
1300743,46
1298187,0
1085265,0
291389,8
596462,5
1426425,1
954860,0
35512,15
71167,0
1052034,0
362686,0
693469,0
1369838,0
731209,1
720354,9
640490,1
1434286,1
934329,0
78236,0
167189,0
888175,0
163701,190
1051585,0
182348,1
108412,1
15905,2
619599,0
863817,0
127169,35
1338859,0
1112284,0
1071355,0
339595,1
1322466,1
555340,0
750475,1
1374472,0
248501,61
1264619,0
912374,0
71715,1
755260,0
787058,1
953369,0
261707,1
614618,1
970880,11
915233,1
73043,1
99488,16
1297843,0
168321,0
535225,1
1138411,1
294303,2
1016900,0
1065559,1
367019,0
103769,1
280825,0
1186524,0
84159,0
261044,0
522389,2
286513,10
334455,1
765640,2
1056129,1
529425,2
455604,4
589432,0
1162626,1
247359,3
761716,1
349467,0
497480,0
392485,0
405560,1
928158,0
277739,1
861177,0
1009809,1
154176,1
786937,0
1413237,1
1414968,0
703083,0
716367,8
1132558,2
1414983,0
385470,0
1123558,5
1303459,5
743026,0
1169418,1
579936,2
496400,5
391564,1
426038,0
714869,0
1039051,1
334438,1
604020,0
1302079,0
336724,0
1258276,0
746417,0
496804,1
425123,0
1221712,1
892604,2
779346,4
330389,5
536867,0
899617,1
1423775,0
344989,0
1426619,1
123487,0
343481,6
40169,1
958782,0
713361,1
145539,20
25907,2
1292451,1
757819,0
1099528,1
1125685,13
877071,1
426767,10
29621,3
975324,1
1087879,0
646735,3571
1211126,1
328073,0
760272,0
661032,3
1207948,0
1045229,0
597158,1
6546,9
18211,1
316797,0
1304255,1
807322,0
75237,0
373572,1
1396728,0
284335,7
546457,1
14729,10
656853,5
1118286,1
988879,0
762015,0
137123,0
158422,4
372378,0
777760,0
662302,1
1132178,0
216919,0
1071088,0
80632,0
792869,1
845588,3
516458,1
1042690,0
418204,0
32758,0
1172693,4
180167,3
442837,0
623815,13
120401,1
1325533,0
883191,0
1360934,0
1035829,0
1176802,0
1100935,0
161285,0
1293406,12
628750,0
1417968,0
766221,7
687167,0
232982,1
750590,0
198348,2
47704,9
469273,1
1429943,0
791996,0
746279,0
1005716,0
435059,0
1338632,0
872891,0
1092243,0
72377,1
1231702,1
6271,6
1208549,0
1249753,1
250183,0
925262,0
49752,1
614116,1
1152318,3
1134550,6
715233,0
11910,1
716363,0
479118,0
39200,1
212602,0
683207,3
1095509,1
505496,0
1060220,0
151584,10
931972,0
249622,26
736365,0
356440,1
28985,8
1111153,0
1376169,2
816100,1
126288,1
932142,15
877631,4
945491,1
645660,1
568876,0
667193,1
1203694,5
27575,0
1020657,0
1404780,0
1002584,1
919808,2
301376,1
199210,3
201672,0
82546,1
276141,1
1098209,1
724942,3
13567,4
1403706,0
899931,0
1164036,1
496089,0
191392,1
593619,0
78098,1
1347431,4
1175705,0
116323,1
832352,7
139221,1
239800,1
227031,15
3135,0
1185706,1
1306889,3
516918,1
1205972,1
1149795,0
134551,0
1134979,0
1043562,0
884893,0
371172,1
1164235,1
43984,0
1065902,1
399987,0
970603,1
619802,21
1257717,0
455066,2
690724,0
438411,1
909078,1
1314068,0
940517,1
727257,1
574284,0
311340,2
715019,36
1407195,1
415303,28
1165803,1
914578,1
878870,0
636772,0
1271682,0
1322222,0
440209,0
61312,0
1075899,0
1417998,1
76010,0
19455,0
1219372,0
1401402,0
506792,3
640289,0
820628,1
431137,0
153549,0
505618,0
612793,0
1247379,0
1094411,1
23610,1
959265,1
1186882,1
444895,1
39446,0
737553,0
181186,2
1070956,0
1368344,0
868558,1
1045393,1
81520,33
286768,2
1131507,7
288216,0
434252,1
894184,0
719442,0
547697,1
315935,1
1098867,0
159769,0
1179393,1
915436,1
442257,1
408920,0
1130039,2
35976,115
347855,0
651205,16
1036933,0
741457,2
71419,0
756559,2
288849,4
103404,0
130799,1
11857,1
1196598,1
758484,0
188103,3
465448,2
14421,4
1231876,0
324055,0
1367341,1
1236992,19
1313517,1
497657,1
382954,0
1175841,1
51584,1
302944,1
226306,1
812411,0
703255,11
1199844,0
313087,1
1007964,1
579219,11
1131885,0
870244,1
1097649,1
1248157,0
1132179,1
307452,3
1184520,0
432888,1
1031896,0
157330,7
54703,1
146270,2
584165,18
1236611,0
456891,0
678257,0
158985,1
45559,1
132925,1
1194728,0
279565,0
145365,10
1183794,0
334753,1
832234,12
966102,0
64292,0
697089,0
183464,936
628514,0
703696,1
1169160,1
979501,2
1161356,24
1015572,1
705493,172
298245,2
167750,3
618870,1
1352106,1
73615,0
724936,1
442062,0
1088195,0
628068,857
602736,95
382090,1
150583,26
329074,1
189885,0
417420,4
231412,11
983756,0
1307328,7
262648,1
1324683,1
980811,4
40626,1
1085748,0
388759,0
1292468,5
115231,0
1088978,241
39971,1
143532,0
903519,0
980355,1
1333745,2
705291,5
938632,1
1209536,0
1352838,1
1083967,0
587312,1
1020849,1
339795,0
1296398,6
634847,2
594452,0
1028807,0
212525,1
1300430,3
1427684,1
65690,1
653846,1
1305997,1
1155140,0
291902,0
972590,6
553142,1
1333619,1
161744,44
697170,1
1130685,1
267700,0
154702,15
706173,1
529826,0
1152433,18
1002454,2
1215069,0
84726,1
667734,0
215501,2
347882,32
220002,0
647040,0
943202,0
224753,1
1310855,1
1294643,27
152903,2
974560,5
872340,1
1179161,0
1298745,2
756148,0
1089435,0
262837,0
839226,0
1311511,1
820261,1
568124,0
1180352,1
753203,1
1177140,2
1308721,2
853355,0
1404226,0
206728,1
96190,0
1191022,1
1283643,1
88272,0
427620,1
877664,1
335378,0
751940,0
1124412,230
509454,1
294953,0
517196,0
151711,115
1316083,0
192916,1
189069,5625
1316185,0
228658,1
408933,0
801853,1
1251210,0
580029,1
1023073,1
269652,0
1312079,0
722563,2
1149599,3
1205039,1
172245,0
481258,1
1130608,5
965007,0
881209,0
1224824,0
722831,25
341624,1
870620,1
352366,18
792303,0
146056,0
1313717,2
948968,0
261221,0
1145089,0
683260,1
539227,0
657728,1
1099048,1
445733,0
18009,1
58832,0
414155,11
1245065,1
588705,1
886303,0
522663,1
315702,1
277484,0
606963,1
199926,1
184246,1
392633,0
25967,7
880251,0
1195520,0
1189975,1
1147226,1
365163,0
472972,0
794851,0
248822,0
1362431,2
125654,0
138882,0
443396,0
180796,0
465564,0
575456,0
959628,0
66279,0
257280,0
1295940,1
1144270,0
277610,1
679262,0
416356,545
394793,0
803142,0
1311024,2
67071,1
656703,4
36076,2
662788,1
451044,1
194064,0
993686,1
60698,0
652181,7
144489,72
1048240,1
886403,1
342049,0
798986,0
903101,1
1275052,0
1070664,0
606257,3
1002208,0
166478,2
1118924,1
188689,8
1174622,1
89922,0
1013069,0
892538,1
356100,3
12557,1
1025372,0
1366312,5
609121,0
963121,1
335941,3
1261312,0
1298651,0
364751,1
1300653,0
681567,2
1146607,0
1122067,0
793597,1
112116,11
1093008,0
754544,0
1322351,0
786430,1
97215,0
186686,0
1144244,1
1409680,1
554252,4
488749,1
1026725,1
265639,0
733090,1
1068075,0
254339,0
701091,1
161571,0
353211,1
745761,1
356828,3
351756,0
401420,0
449083,1
352832,0
744312,0
445435,3
259579,0
897838,1
1375735,0
457561,1
584350,2
865124,1
750505,1
324241,0
85826,5
838573,0
335110,0
305715,0
836096,2
127645,1
78089,0
1075581,0
189767,0
303759,0
1145620,0
744292,1
1253511,0
298786,17
859432,1
1301207,3
601997,2
320436,2
56010,3
599280,29
449354,11
7970,1
1395801,1
960115,1
1327930,1
923348,0
58329,3
705132,0
852760,1
1020877,0
7505,22
1155429,1
393632,0
1071717,1
912272,0
32840,0
1135341,1
347300,0
819898,0
678951,2
933432,44
9993,4
333365,0
939413,1
1207655,1
16173,2
733223,5
