TweetID,retweets_count
1158808,1.215
1067614,0.03
1168628,0.03
114868,0.94
375668,1.115
744616,0.03
113087,1.165
41736,3.87
1262099,0.01
1281223,1.02
625682,212.015
561284,1.43
1059079,1.425
180470,1.18
598145,5.4
608396,1.365
1172925,8.735
391854,1.195
298969,1.14
627413,22.145
1083798,1.305
46574,7.08
512275,1.535
482864,2.14
441933,4.08
540313,1.165
421166,1.1
472145,1.115
910863,1.07
1252112,0.39
200390,0.005
1113203,304.37
798522,1.37
1187309,1.305
12490,0.08
86727,0.045
649543,13.475
442552,0.055
713905,1.275
1427826,1.115
997994,11.215
1072720,2.005
964033,0.0
515800,1.005
443069,26.685
772478,0.025
1393016,1.695
526559,0.93
1248629,0.045
1124025,1.045
611651,0.84
976374,1.205
538522,0.045
878663,0.805
630974,1.735
287288,0.15
744506,4.1
690201,1.085
722122,1.09
1015908,1.88
1098805,0.0
461547,1.92
312223,0.015
525580,1.065
489245,0.01
42882,1.085
151778,617.9
720871,17.12
912131,2.635
690662,0.045
303241,0.055
378796,0.03
849924,1.19
1061205,0.02
175964,1.025
528627,0.015
110016,1.23
83871,1.21
456584,1.51
1013368,1.27
928856,1.33
949849,0.015
645198,1.56
647574,1.595
267608,0.0
868994,1.195
1100978,0.975
557775,1.355
1374623,0.335
65734,1.05
21623,661.195
564636,0.0
1289169,1.51
148987,1.57
857426,0.01
611309,1.265
1389778,0.855
16338,1.21
610606,63.9
368173,7.35
313334,16.86
1326730,6.6
1412384,1.27
1417034,1.31
972907,128.6
409406,2.135
98923,7.465
1385453,0.005
331279,1.3
597510,3.92
1181946,1.34
43273,0.005
1062187,0.01
908320,4.51
1302263,1.885
1287997,3.53
9006,6.25
902074,0.0
1161546,0.07
285088,0.05
151150,1.655
1202408,0.0
21119,0.87
68,4.375
1407628,1.01
119487,0.02
240017,0.86
124705,1.0
223403,6.385
926244,0.01
1082816,0.035
825675,0.905
721461,12.59
1099621,0.815
628956,5.975
479227,1.58
14921,12.44
460514,1.52
1314419,3.435
1000926,2.625
322624,0.025
84352,982.315
1186515,1.29
410146,0.02
1153797,0.0
840362,1057.255
590910,11.66
520193,1.0
98927,3.75
879892,1.54
413399,0.895
709496,0.005
53844,1.57
740,4.285
588541,3.345
1171943,0.13
1000685,2.8
395165,0.76
969292,1.23
786024,1.465
799823,0.045
243052,7.03
584053,21.3
866806,0.985
1164200,1.185
27277,1.825
357154,0.785
184196,5.92
482523,0.145
987791,1.685
1193115,0.01
516690,0.035
125371,0.0
1086573,1.54
199895,10.06
979933,2.55
424719,17.99
1409957,1.575
1097667,1.305
1419895,0.88
432380,0.785
1405884,1.33
765124,1.97
1420304,0.67
642722,1.425
441562,11.805
524647,1.36
1300933,0.025
380814,0.015
512381,1.35
714860,4.135
539930,0.02
1016803,2.025
411289,1.675
1342454,1.88
745546,0.015
434692,4.985
1200837,1.325
915787,1.205
638394,2.715
848927,0.98
979167,1.85
135830,0.045
1218508,1.26
691349,0.045
368976,1.355
155498,9.965
168178,3.17
919372,0.0
994607,3.495
812734,0.0
870846,2.21
564725,0.54
417691,0.045
162498,5.43
1388700,0.575
178875,0.05
399138,1.155
71198,2.34
1396923,0.0
1134113,0.63
51138,0.74
1296300,28.08
179416,1.95
947982,0.045
432743,120.01
1064046,0.0
807440,1.035
505844,0.005
544480,1.04
536060,0.72
1272449,0.025
1180793,0.95
1286878,1.225
895886,0.115
1161710,0.02
1300379,0.88
843292,6.105
1372245,0.955
461522,0.0
8798,6.01
1147740,1.375
1316944,5.07
607997,1.89
878060,3.49
909912,0.0
1214155,0.01
397704,0.01
360667,1.405
388989,1.32
1224656,1.185
331860,1.17
1130990,1.695
532128,0.0
511065,1.415
1140046,1.315
855086,1.085
5332,1.27
427169,2.69
1183151,3.935
1355728,2.43
870470,0.005
78589,1.005
1161738,0.06
97303,0.0
219056,1.155
274531,0.965
1100178,1.385
39760,1.56
188495,0.02
1271579,1.04
292354,1.52
583358,9.595
932313,1.01
345862,1.09
1183748,1.445
546418,1.625
1072177,0.105
777209,1.56
42098,1.74
288012,0.025
37577,0.045
756111,2.39
1166709,1.56
1057633,0.825
424741,1.62
619124,0.035
441734,0.02
307486,0.06
1187179,0.735
1417765,1.18
348081,1.215
1124500,57.57
209395,2.155
162284,1.1
1430690,0.0
485058,1.0
1314789,2.745
721774,2.36
537300,0.925
448377,3.115
1355844,1.275
551547,0.04
1178786,6.605
862622,1.115
636997,1.37
320778,0.98
770791,3.52
992979,0.01
1093739,0.72
490272,2.015
304964,3.7
931652,0.0
708698,2.345
978454,2.985
1131742,15.68
49314,9.735
127580,0.15
830809,1.485
299655,1.79
869273,1.43
1191648,1.76
743358,1.085
419982,1.205
434199,4.075
1075230,1.09
70247,0.85
773142,0.01
7941,3.015
1145150,3.945
637750,0.02
1393331,0.005
943990,0.815
398857,1.11
989226,1.94
233,52.34
259018,91.18
242335,12.39
431183,2.505
882934,1.78
501790,0.0
3230,198.39
198291,0.145
1410260,0.975
725893,1.915
16950,2.985
325704,0.11
784587,0.0
595242,10.675
350972,0.92
768193,0.015
282405,1.235
1296405,13.28
1101436,0.88
127649,0.015
357901,1.15
272981,1.445
730393,0.005
490507,0.0
561733,0.0
1422992,0.005
486668,1.025
856785,2.545
611875,272.405
137189,0.03
791824,0.93
1116712,0.94
1062811,1.475
755070,2.9
949973,1.205
1302553,0.895
582021,27.04
1245281,0.015
793384,1.255
1061000,0.0
184881,4.18
970933,0.03
1306680,2.47
788842,0.85
341442,1.13
167581,2.025
848120,0.03
1115411,0.0
5215,43.21
479757,0.02
603814,0.015
237438,0.045
204271,4.185
102350,0.0
1370374,0.03
851553,0.235
98515,3.745
195427,4.69
210003,1.305
920519,0.01
381197,0.025
498418,1.435
1373697,1.2
787310,0.92
893508,2.92
593001,0.01
576573,1.38
486171,1.07
1197566,1.23
254140,1.24
470244,1.365
10742,2.26
137178,1.03
409208,1.45
396967,0.005
429288,0.0
1372281,0.82
611055,1.44
1008696,0.795
1344715,0.04
878030,1.445
235201,0.915
1315340,4.035
1011066,0.02
729348,2.54
838097,1.63
569608,0.65
1316703,1.235
1392565,1.17
1420930,0.92
375413,2.92
939938,1.275
1316343,2.29
829813,1.39
221514,1.025
1376104,0.02
252618,0.0
699855,1.7
297213,7.37
1229033,1.6
296289,5.765
1213043,1.905
1308484,1.345
1052065,0.92
1415845,0.0
59498,1.9
553379,0.005
866012,1.3
1364906,0.03
416398,3.66
817234,0.895
915279,1.105
1108761,0.0
972105,0.015
527868,1.605
1175620,0.765
319525,0.0
826734,0.99
490907,2.485
1010839,0.0
360522,2.145
426272,1.53
700146,0.02
1302391,2.48
707680,1.5
955890,0.0
623712,1.1
691924,31.71
3596,2.77
93066,1.44
225425,3.77
583803,6.44
178632,157.73
229374,1.185
288459,1.115
488589,2.62
649228,0.025
238043,1.435
954894,1.15
1101743,1.885
476264,22.225
65058,1.175
858294,0.0
8298,2.055
1337964,0.035
491643,1.89
165909,24.625
63600,0.1
1125729,17.975
125883,0.0
879417,0.0
989084,5.19
1004752,0.01
617493,1.78
1125998,4.635
1218717,1.155
1413600,0.005
427983,1.255
52182,1.035
842096,3.335
427786,0.785
928055,1.63
1303765,12.33
159986,1.845
323847,0.025
1349177,0.02
395995,1.325
792693,0.045
1140290,1.565
574109,0.0
1268592,0.04
93605,1054.695
1033188,0.01
686272,0.0
400386,0.045
1165873,2.085
179398,1.04
1324877,0.03
50959,1.305
559485,0.005
715071,19.765
810053,0.015
1171610,0.07
1405641,1.04
806875,0.005
284884,48.15
984673,1.36
1316505,0.105
1288201,6.8
929163,1.005
1391272,0.01
1063206,0.01
1005477,0.97
1103728,1.4
531587,0.085
143822,11.155
673318,36.215
895959,1.31
1150529,0.09
309930,0.91
981887,1.51
756967,1.31
779652,1.275
327215,1.795
1041829,1.81
228869,1.265
612989,1.18
1348773,0.03
97992,0.79
369525,3.03
420108,0.035
718193,0.055
457757,0.005
660359,1.14
139886,29.005
1364664,0.005
452184,2.42
1433912,0.0
1307362,4.25
126023,0.0
421456,0.73
44703,0.02
1375146,1.24
197817,1.355
1149268,1.15
239013,1.865
942033,0.015
880693,1.895
1183565,1.1
387602,0.0
1342283,0.0
256178,0.01
1422528,1.71
188737,53.27
177336,3.64
892204,0.015
108940,0.02
97562,0.035
908904,17.555
1432147,1.16
1066241,0.0
506211,0.0
983635,1.34
491851,0.095
886449,0.0
591539,1.08
903315,2.33
1402703,0.91
995666,1.245
879172,0.01
1227618,3.135
1319103,0.285
679677,1.285
732015,0.11
748152,0.0
598552,9.075
925982,1.505
1190084,0.99
414344,9.29
1048005,1.7
1157739,1.67
1164383,0.035
1323235,0.0
460359,1.085
1009032,0.0
1202055,0.01
894046,97.235
1250957,0.0
1045296,1.2
1009320,0.0
748974,0.04
632484,0.865
310285,1.36
897422,1.455
1211745,1.195
478564,3.94
754327,7.21
1106489,0.06
16036,1.87
977758,1.59
1105069,2.015
244629,1.59
104413,1.18
1358795,1.435
5649,3.64
621430,0.86
979106,1.14
336432,1.105
979320,0.01
14538,0.0
707160,1.255
161436,3.485
126154,0.98
883425,0.89
937202,0.025
348210,3.395
128341,1.035
965754,1.155
1008060,0.01
584076,10.3
1238791,1.225
459023,1.55
3217,1.55
387400,0.03
1284963,0.0
719781,0.005
1031583,1.155
1011345,3.255
1334027,1.485
156386,3.615
479044,0.065
1052613,0.6
1300539,0.745
1211998,1.485
1166486,0.005
1272389,0.01
1429899,1.1
240057,0.0
1036708,0.045
64899,0.09
740597,1.955
532844,1.06
864222,1.93
133706,1.155
832495,2.185
713698,1.255
680645,1.37
98263,1.245
754050,1.285
589619,8.575
628772,5.05
351130,0.515
762922,0.01
578225,0.0
1137704,2.21
1144451,0.3
632438,1.08
1078347,1.295
101280,0.105
270959,0.81
805117,1.22
1190495,1.175
135451,0.0
862040,15.73
181718,1.185
576466,1.02
266778,16.21
284832,1.145
426460,1.255
1062558,1.42
425923,3.74
695672,0.01
494405,0.02
1366467,4.11
1375982,0.015
613486,1.94
756546,1.12
156425,3.935
41761,0.14
481473,0.01
118215,0.025
451790,0.955
631916,0.56
489754,2.33
1246788,1.02
698217,1.12
35525,6.67
804297,1.045
383086,8.545
796382,1.33
1209616,0.08
610092,0.055
800205,1.0
206146,12.31
957535,1.13
1252521,0.885
677963,3.135
130242,0.025
761771,1.235
134212,0.755
835515,124.36
714239,1.29
1120371,1.125
1199770,1.495
1014878,0.01
33374,1.33
1298152,0.745
421768,0.085
1006677,3.53
931374,1.03
822160,0.65
523216,1.045
1307442,7.205
293789,1.58
592570,1.275
416199,2.455
1108856,0.01
40720,1.675
972894,0.825
305935,23.395
74254,0.12
976480,0.93
553297,1.28
720058,5.155
1113969,0.03
245516,0.885
691396,1.025
43279,1.395
1430587,1.4
1286322,0.01
140416,0.01
93082,1.295
1106205,0.04
484006,1.465
765244,0.0
960947,0.635
434516,3.98
296624,3588.24
711223,0.0
353022,1.295
429819,2.41
707356,0.955
1389859,1.935
440663,2.115
78847,3.355
1311149,0.005
926059,1.88
1217467,3.465
863743,1.01
905049,0.0
505751,1.43
937869,1.045
472406,0.96
2068,44.59
1357903,6.61
1317754,1.37
69244,1.08
1176390,2.235
309498,26.105
966476,0.025
904474,0.005
591499,7.13
245198,0.8
8717,63.51
708283,1.66
1209436,0.0
1414563,0.0
503176,0.075
323720,1.335
917364,1.24
439988,6.495
860915,1.44
1150624,1.17
479338,0.0
717114,0.01
517254,2.91
596146,4.995
743182,0.01
1081463,1.565
1052499,1.29
25796,0.125
1345997,1.65
519057,1.02
850326,3.69
991392,12.495
726816,0.005
1285691,0.93
286984,2.42
1169678,0.045
802620,1.04
409578,0.05
387809,0.93
456949,1.055
44622,2.15
1084687,1.65
357131,1.025
339180,52.08
1084324,0.05
63910,1.05
554219,0.0
404012,1.7
1273693,1.45
362248,1.135
701799,0.005
290715,1.17
581020,2.665
471880,1.65
1163691,0.74
707394,0.37
709851,0.0
914059,1.34
1048735,0.005
56361,2.04
483322,1.47
676717,0.825
927844,1.24
774119,2.73
620431,0.995
987408,0.595
249071,0.675
192024,2.525
90777,623.205
796739,0.0
579661,5.57
801479,1.08
913948,0.985
214454,0.005
421940,9.045
52339,4.29
1118413,0.0
729218,1.45
1290328,1.45
827358,1.02
785195,0.035
414856,1.135
585351,0.09
751061,1.1
267311,0.965
909612,0.025
9403,1.73
1151872,0.945
218495,0.87
574062,1.295
559767,1.055
344930,3.2
567311,1.32
1288747,19.215
404270,0.025
1039959,1.27
17326,0.005
1265898,1.035
834214,1.44
1089937,0.01
150231,2.135
1144376,1.46
472772,1.165
131035,0.02
70259,0.03
696996,0.0
367950,4.455
55550,2.745
1034142,0.005
964746,1.335
839715,1.145
757342,1.765
41554,1.035
179562,1.275
435698,1.505
1130064,0.0
578646,0.0
517614,1.36
174109,0.0
624446,2.69
337258,0.735
735309,0.075
160287,1.245
604302,3.07
733294,9.105
1179269,8.9
585222,3.645
981436,2.175
824036,0.0
968010,0.0
1044378,0.005
442996,15.235
1168078,1.045
607184,1.08
1155958,0.025
222194,1.875
1337876,0.025
329504,0.985
1272314,0.335
1063127,1.44
1015736,0.44
366624,1.235
524065,1.08
1019721,1.02
234252,17.1
8845,201.5
256001,2.09
1366587,0.0
749322,1.555
593796,0.65
950651,1.22
1008444,0.58
220288,0.0
358861,0.475
922323,0.0
1222290,0.035
830796,0.015
260919,0.055
896375,0.01
219834,0.005
1404778,0.025
636107,0.06
154742,1.845
1203311,1.97
588723,1.86
956919,0.0
35829,0.01
1249081,1.505
1114522,1.15
51074,0.455
565616,1.445
16978,1.645
325455,1.0
1169382,2.05
1099692,0.0
29373,3.02
561993,3.49
1394426,0.69
316179,5.685
1356081,0.04
760823,244.415
841271,1.28
699643,0.58
1321491,0.815
181494,105.275
1211149,1.425
308914,1.06
67352,0.205
1095661,1.205
850590,1.17
122223,1.425
609477,2.435
506282,0.035
777519,0.025
169754,1.355
195229,0.06
1140834,2.9
1328669,1.55
20479,1.9
202059,1.11
1052026,1.375
901909,14.325
616227,2.025
341642,1.14
1357825,1.33
520599,1.045
322788,2.18
149658,9.425
1432582,0.02
162602,1.275
1031653,0.075
421881,0.375
579723,0.185
535534,1.78
491645,0.015
542142,1.195
1359343,0.025
1068329,0.0
916594,0.01
1409325,0.74
1303809,2.375
1245209,0.005
528856,0.76
461929,2.16
1206072,0.015
72180,0.125
122728,22.235
1407970,0.01
655167,1.055
1100454,0.93
1317383,0.945
939205,1.075
332101,3.38
801817,1.535
1225240,0.865
1391013,1.59
754795,0.01
510026,0.015
1354341,0.06
851497,1.735
885838,0.045
312642,0.06
1293380,7.925
1323174,4.19
574351,0.015
914322,0.045
988039,1.43
661831,19.79
644740,1.085
850368,0.095
187081,243.275
8301,4.465
297306,2.54
1298756,1.815
1352619,0.025
1154076,1.17
530177,0.0
886273,1.16
493305,0.935
710269,0.0
1180005,1.375
133574,2.325
401218,1.38
417382,19.135
359015,2.13
644706,2.545
814441,1.165
990526,1.285
1237757,1.25
240160,0.0
616687,0.02
303159,7.9
1118937,0.015
904511,1.43
575834,1.42
1318277,0.88
1430133,0.545
1266135,0.55
157777,1.1
1119821,0.005
689534,0.005
426130,3.005
1230794,1.03
147646,4.495
686558,2.28
963309,0.0
95325,0.73
179332,0.04
322736,1.635
347746,0.825
1051616,0.035
1028749,3.255
234653,0.03
868068,0.795
520557,1.115
702867,1.305
695735,0.96
213646,1.165
774926,1.335
204507,0.035
669290,0.03
969745,1.54
692299,3.16
511520,0.69
236180,0.34
309947,0.685
776060,8.055
575495,0.56
265492,0.005
44741,6.765
1421227,2.3
319178,0.02
592772,1.335
169996,6.165
886252,0.005
14494,11.195
689040,17.615
1422638,1.245
350965,0.015
374994,0.0
569824,0.765
1067911,0.02
288947,2.71
146026,5.35
742086,1.64
1166755,0.065
28606,0.005
580815,1.56
1165934,5.815
1276090,0.845
203571,4.625
358972,5.19
1133677,10.24
480813,1.095
728397,1.735
586550,18.035
334405,0.96
867284,1.25
280114,11.385
255926,2.64
201359,0.0
1070018,0.01
647165,78.91
195450,28.6
1181600,1.095
471530,2.63
1344843,5.68
250058,0.015
1352547,0.0
618262,0.885
459215,0.11
1192707,1.0
141666,0.0
181730,1.19
20859,30.575
657219,0.0
1107028,0.005
390310,0.61
409185,0.0
1254949,0.48
374870,0.015
137465,13.41
67177,0.805
287080,1.095
142121,1.11
1213641,0.01
1292862,0.035
954965,1.34
725472,0.06
717616,0.075
318842,0.115
1191131,1.445
494862,3.895
254664,67.855
70441,0.815
1359196,2.96
777598,0.0
1252733,0.0
417315,6.14
267770,0.045
1007969,0.0
33324,51.265
659438,1.68
1273315,0.0
1209551,1.365
792704,0.3
379094,10.47
161251,5.4
556221,1.275
262115,1.025
799674,0.05
180448,3.575
484067,0.0
301976,1.35
1064166,0.93
778214,1.605
362487,0.02
1251252,0.03
600372,1.015
717305,3.705
866152,73.135
793711,1.025
223346,2.27
99389,1.38
1008347,0.05
1215536,1.315
1142927,1.525
22453,3.86
1269382,1.155
680373,15.905
180757,0.99
1345352,23.085
1026731,388.615
306791,6.575
667720,8.115
153046,11.58
292702,7.415
491762,0.04
227038,0.0
509794,1.065
912451,0.01
1205244,0.005
1390443,0.005
217597,1.485
1021397,4.755
288692,2.475
578693,0.045
850297,1.31
1336076,1.14
60167,21.9
730181,0.02
250303,0.0
844507,3.02
280467,3.08
1292568,2.795
868165,163.315
869477,0.9
1043639,0.025
856889,1.555
1312228,3.4
615014,1.855
1131592,1.605
789952,0.01
715497,0.02
226116,0.97
630103,1.155
1399664,1.25
1020448,1.015
221895,0.015
803038,0.53
1339665,1.44
1258779,1.375
590330,3.625
597955,2.13
446158,3.42
620246,17.775
988278,0.035
1373549,1.095
942718,0.0
927813,0.005
1132283,1.315
780385,1.015
577189,0.02
458222,1.33
962664,1.49
385605,0.91
636028,0.005
602236,5.79
457896,15.47
1360306,1.075
1008467,1.555
731044,1.105
1175040,0.855
782002,8.3
281446,0.035
294503,9.555
385365,0.0
169473,1.02
1060077,0.03
1056951,0.065
374732,1.1
42438,0.105
1182606,1.155
1184506,1.68
1415935,0.01
658057,0.995
868673,3.54
967693,1.4
1297969,9.495
1420754,1.81
560697,0.005
800931,1.205
234994,34.815
263272,0.03
484382,1.29
213279,0.655
1000689,1.155
135999,0.01
869820,0.03
1422502,0.005
1275929,0.02
734082,2.71
830873,3.72
619656,26.325
1055523,7.66
604853,0.04
728216,0.515
792210,1.285
1154924,1.335
754751,1.415
277288,1.395
186039,2.115
1122653,0.04
73710,15.745
3538,5.03
987264,2.08
404995,0.575
69547,0.02
453559,0.0
623723,0.0
1073609,0.0
964241,0.0
625787,0.01
1418075,0.7
118591,0.01
425225,0.04
24014,18.03
92708,0.01
15202,11.915
593187,11.485
1394438,0.02
1230419,0.98
906151,1.04
647480,1.03
437865,1.14
1408784,1.195
1169343,1.91
926906,0.0
198124,0.0
966157,0.01
1398137,0.0
878048,2.86
354703,0.01
30655,4.135
575258,1.015
310698,451.6
97290,31.555
948605,0.74
491993,24.03
350347,0.01
499443,0.965
113103,10.665
732809,0.025
243376,0.985
925782,0.605
1279088,0.0
965062,1.705
510622,0.005
302038,37.05
190102,0.02
545650,0.99
233912,16.79
540694,0.0
1031500,0.025
1215323,1.61
85794,0.03
1285795,0.01
380082,1.925
485500,0.005
996886,0.0
7163,19.275
630513,0.0
206583,1.435
606164,16.965
165326,33.26
671676,1.085
535680,1.22
122534,184.64
1079494,0.0
434365,0.055
74874,134.4
1104634,0.0
1220164,1.02
1232100,0.0
1336742,1.22
207275,1.595
272342,0.0
318788,3.58
352764,1.72
528982,1.155
4234,34.835
536206,1.445
90341,1.32
335938,0.81
795672,1.175
324917,1.43
843442,1.405
1325008,1.37
841406,0.02
1422038,1.235
572293,1.175
299331,26.97
171794,16.375
482718,2.615
620312,19.305
192554,1.255
1202852,1.11
522093,1.395
497358,2.42
1172736,0.995
87869,0.36
1077377,0.02
833969,0.02
1114820,0.01
493079,0.015
406110,1.27
953311,0.01
891060,0.69
813549,1.065
528654,2.605
1306996,1.325
668376,0.685
341761,1.265
569422,1.055
1289279,11.515
680195,0.03
1247293,0.0
195309,2.34
600674,0.065
822777,1736.89
1359068,0.9
23773,1.1
382485,0.945
111704,0.815
1143480,3.605
1380232,1.29
205189,2.025
38796,2.67
627453,0.01
41336,0.075
17046,1.355
456337,0.165
740525,3.935
22590,2.345
1288688,207.36
1227407,0.02
1262183,0.085
1129053,1.49
930534,3.945
792382,1.115
941936,57.315
258289,0.0
928766,1.605
803257,1.235
922134,0.0
128860,0.0
1416797,1.27
62537,57.5
974446,1.965
665908,0.095
1271000,0.0
1349705,0.945
380782,1.54
695621,0.725
999746,3.145
134500,198.385
638789,7.515
1299316,851.545
1431335,1.015
871263,1.275
633174,0.0
226840,0.0
996959,3.38
721740,0.02
318975,2.53
661756,2.215
117693,0.025
675703,4.805
349416,1.7
1106865,1.08
1121869,0.0
134573,0.99
222679,0.0
51834,3.195
422932,18.595
228474,2.21
348336,1.145
905905,0.045
1430311,0.02
445215,0.045
1156348,6.965
707132,1.815
14176,7.365
701406,0.935
68590,272.815
715780,0.005
649750,0.905
1054625,1.225
186590,0.34
1408313,0.965
877448,0.0
620417,0.055
257209,1.105
1053021,0.975
1013158,0.92
984829,1.975
430297,3.09
20523,24.105
502651,0.03
221295,14.675
383255,1.08
8241,0.115
535667,1.19
606827,1.215
1288901,4.03
272288,1.09
1028327,0.0
663666,0.045
1239063,0.0
210059,0.035
554326,0.005
1111282,0.02
1217698,1.44
813621,0.085
752009,0.91
719218,1.48
1352534,0.025
524675,1.855
173870,3.045
841572,0.97
216905,0.0
1290701,2.215
766954,2.645
41841,23.94
50569,0.425
1009399,0.98
928007,0.0
986301,1.56
346659,1.23
1126101,0.76
598248,18.32
575188,0.115
938313,1.165
1420700,0.0
288769,3.295
1093883,1.36
805250,0.775
412758,0.01
471000,3.435
1056429,2.635
1165523,1.25
42319,2.72
569507,1.225
169050,0.03
1138396,0.03
24662,5.985
907280,0.88
107292,12.395
305814,4.71
846044,0.015
605339,21.52
2769,54.355
559075,0.0
992553,1.26
501227,1.005
1337361,3.25
227526,0.085
122341,0.0
611903,0.08
692502,0.08
1345869,2.59
1408184,1.285
300370,0.73
406441,1.75
1084842,1.335
440051,1.07
319838,8.185
156643,1.12
277835,0.005
380165,0.025
1079939,0.9
929130,0.0
444765,1.67
1144470,1.02
287729,1.375
375495,0.035
516411,1.59
449907,1.29
856191,0.015
1126212,4.955
988716,0.165
1288171,1.275
1122863,4.835
13397,0.095
10127,0.03
590066,72.37
358248,0.475
1019115,1.695
1148430,0.03
1020974,0.01
12318,1.365
647929,0.85
1290209,5.51
168312,3.08
1157364,1.36
355204,0.005
1336981,0.895
383619,0.01
1335109,0.0
445178,1.625
987442,0.0
709678,0.0
433136,0.07
521340,1.975
1120952,0.915
335321,2.125
1295603,1.665
423105,0.995
307324,0.0
293973,0.14
298103,0.02
1345943,1.365
1357486,0.01
623912,239.265
1251020,0.005
1218605,1.08
208912,1.365
333886,1.39
221419,0.01
1096169,0.165
438525,8.445
174,26.23
659406,2.535
1224993,0.01
639015,3.145
1321050,4.675
148133,11.645
924623,0.67
381506,0.0
435002,0.045
814168,1.24
179964,0.455
535119,1.355
1014892,0.54
673329,0.87
397777,0.035
561437,0.885
489205,1.095
1332562,1.73
435151,0.03
906969,0.015
735341,1.115
624148,1.085
1164027,2.74
314136,0.895
1174411,0.795
643702,0.04
1133834,9.14
896297,0.0
41759,0.05
1334192,1.72
136277,0.0
584386,1.325
155988,1341.82
187134,0.015
416649,1.09
84346,5.635
1072078,0.0
904672,0.045
1064904,1.3
1160412,1.61
216772,0.035
1251356,0.955
956231,2.385
1125475,2.075
240124,0.015
731340,1.78
259562,11.915
518687,0.035
859065,1.005
1152767,1.49
271707,37.545
24090,1.235
615860,0.72
575854,0.83
1049555,14.99
